InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
INV002610,SC7990,Ceramic Bowl,49,2023-07-09 23:21:24.016803,17.33,C00073,United Kingdom
INV002611,SC6160,Wall Clock,45,2023-07-10 01:06:15.195039,18.86,C00137,France
INV002612,SC4134,Scented Candle,1,2023-07-10 02:51:06.373274,91.44,C00338,Australia
INV002613,SC3070,Scented Candle,44,2023-07-10 04:35:57.551510,147.55,C00256,United Kingdom
INV002614,SC1359,Bamboo Tray,20,2023-07-10 06:20:48.729745,37.52,C00141,Netherlands
INV002615,SC2141,Throw Pillow,21,2023-07-10 08:05:39.907981,97.4,C00393,United Kingdom
INV002616,SC2635,Glass Vase,37,2023-07-10 09:50:31.086217,46.59,C00208,USA
INV002617,SC5000,Cotton Bag,8,2023-07-10 11:35:22.264452,134.96,C00260,USA
INV002618,SC4361,Vintage Mug,27,2023-07-10 13:20:13.442688,89.64,C00263,Japan
INV002619,SC7583,Cotton Bag,47,2023-07-10 15:05:04.620924,32.31,C00271,Sweden
INV002620,SC8835,Wooden Frame,35,2023-07-10 16:49:55.799159,40.43,C00038,Germany
INV002621,SC1006,Cotton Bag,6,2023-07-10 18:34:46.977395,65.72,C00203,Germany
INV002622,SC4267,Throw Pillow,45,2023-07-10 20:19:38.155631,19.62,C00224,Spain
INV002623,SC7564,Wall Clock,44,2023-07-10 22:04:29.333866,13.19,C00347,United Kingdom
INV002624,SC5928,Throw Pillow,19,2023-07-10 23:49:20.512102,102.49,C00052,United Kingdom
INV002625,SC3606,Bamboo Tray,18,2023-07-11 01:34:11.690338,61.96,C00081,United Kingdom
INV002626,SC6906,Wall Clock,1,2023-07-11 03:19:02.868573,109.34,,Germany
INV002627,SC4273,Metal Lantern,25,2023-07-11 05:03:54.046809,17.84,C00211,France
INV002628,SC8611,Wall Clock,27,2023-07-11 06:48:45.225045,92.07,C00007,United Kingdom
INV002629,SC1913,Cotton Bag,7,2023-07-11 08:33:36.403280,67.33,C00363,United Kingdom
INV002630,SC3011,Cotton Bag,44,2023-07-11 10:18:27.581516,10.11,C00045,Netherlands
INV002631,SC2442,Cotton Bag,42,2023-07-11 12:03:18.759751,82.4,C00315,United Kingdom
INV002632,SC6546,Metal Lantern,29,2023-07-11 13:48:09.937987,13.8,C00378,Japan
INV002633,SC2829,Bamboo Tray,31,2023-07-11 15:33:01.116223,124.42,C00277,United Kingdom
INV002634,SC9767,Vintage Mug,44,2023-07-11 17:17:52.294458,95.35,C00259,Netherlands
INV002635,SC7468,Ceramic Bowl,43,2023-07-11 19:02:43.472694,84.21,C00142,Germany
INV002636,SC1929,Bamboo Tray,36,2023-07-11 20:47:34.650930,21.32,C00258,United Kingdom
INV002637,SC4699,Cotton Bag,19,2023-07-11 22:32:25.829165,44.19,C00285,France
INV002638,SC2054,Bamboo Tray,6,2023-07-12 00:17:17.007401,74.69,C00037,France
INV002639,SC6744,Wooden Frame,25,2023-07-12 02:02:08.185637,95.54,C00045,USA
INV002640,SC2900,Scented Candle,31,2023-07-12 03:46:59.363872,28.71,C00120,Spain
INV002641,SC7980,Scented Candle,9,2023-07-12 05:31:50.542108,2.82,C00046,United Kingdom
INV002642,SC8069,Ceramic Bowl,20,2023-07-12 07:16:41.720344,52.7,C00140,United Kingdom
INV002643,SC4415,Ceramic Bowl,10,2023-07-12 09:01:32.898579,73.21,C00053,United Kingdom
INV002644,SC1442,Vintage Mug,37,2023-07-12 10:46:24.076815,28.89,C00301,United Kingdom
INV002645,SC7218,Wooden Frame,27,2023-07-12 12:31:15.255051,74.59,C00288,Germany
INV002646,SC5652,Throw Pillow,13,2023-07-12 14:16:06.433286,51.77,C00274,Japan
INV002647,SC8939,Bamboo Tray,41,2023-07-12 16:00:57.611522,69.08,C00269,France
INV002648,SC8833,Wall Clock,2,2023-07-12 17:45:48.789757,53.1,C00388,Spain
INV002649,SC8597,Wall Clock,21,2023-07-12 19:30:39.967993,94.83,C00279,Netherlands
INV002650,SC5458,Throw Pillow,33,2023-07-12 21:15:31.146229,7.87,C00062,USA
INV002651,SC7591,Scented Candle,24,2023-07-12 23:00:22.324464,26.88,C00054,United Kingdom
INV002652,SC3309,Throw Pillow,44,2023-07-13 00:45:13.502700,65.76,C00069,Spain
INV002653,SC7268,Bamboo Tray,42,2023-07-13 02:30:04.680936,54.41,C00242,Belgium
INV002654,SC1910,Wooden Frame,34,2023-07-13 04:14:55.859171,59.66,C00270,United Kingdom
INV002655,SC5340,Cotton Bag,9,2023-07-13 05:59:47.037407,120.86,C00252,United Kingdom
INV002656,SC5009,Metal Lantern,2,2023-07-13 07:44:38.215643,133.12,C00354,Japan
INV002657,SC7628,Cotton Bag,30,2023-07-13 09:29:29.393878,38.43,C00284,Spain
INV002658,SC3169,Metal Lantern,22,2023-07-13 11:14:20.572114,125.7,C00351,United Kingdom
INV002659,SC3172,Wall Clock,46,2023-07-13 12:59:11.750350,69.63,C00071,France
INV002660,SC6668,Ceramic Bowl,11,2023-07-13 14:44:02.928585,0.0,C00323,Germany
INV002661,SC7313,Bamboo Tray,43,2023-07-13 16:28:54.106821,147.84,C00100,France
INV002662,SC9315,Cotton Bag,17,2023-07-13 18:13:45.285057,123.98,C00061,Germany
INV002663,SC9036,Throw Pillow,36,2023-07-13 19:58:36.463292,149.15,C00103,United Kingdom
INV002664,SC7789,Wooden Frame,13,2023-07-13 21:43:27.641528,26.48,C00393,Netherlands
INV002665,SC1785,Wooden Frame,7,2023-07-13 23:28:18.819763,22.86,C00119,Spain
INV002666,SC7139,Scented Candle,16,2023-07-14 01:13:09.997999,76.25,C00017,Belgium
INV002667,SC7344,Wooden Frame,33,2023-07-14 02:58:01.176235,96.34,C00305,United Kingdom
INV002668,SC3416,Wooden Frame,45,2023-07-14 04:42:52.354470,26.9,C00191,USA
INV002669,SC9988,Ceramic Bowl,1,2023-07-14 06:27:43.532706,129.27,C00212,United Kingdom
INV002670,SC5154,Throw Pillow,11,2023-07-14 08:12:34.710942,80.5,C00078,Germany
INV002671,SC6619,Wall Clock,6,2023-07-14 09:57:25.889177,62.52,C00046,Belgium
INV002672,SC2936,Wooden Frame,20,2023-07-14 11:42:17.067413,90.9,C00093,Germany
INV002673,SC4807,Wall Clock,35,2023-07-14 13:27:08.245649,95.79,C00377,United Kingdom
INV002674,SC8151,Ceramic Bowl,44,2023-07-14 15:11:59.423884,7.85,C00013,United Kingdom
INV002675,SC4236,Wooden Frame,37,2023-07-14 16:56:50.602120,149.98,C00228,France
INV002676,SC3352,Bamboo Tray,41,2023-07-14 18:41:41.780356,55.54,C00301,Spain
INV002677,SC2932,Scented Candle,26,2023-07-14 20:26:32.958591,10.64,C00017,Japan
INV002678,SC9556,Cotton Bag,12,2023-07-14 22:11:24.136827,128.07,C00303,Spain
INV002679,SC5916,Bamboo Tray,30,2023-07-14 23:56:15.315063,148.96,C00062,Belgium
INV002680,SC6498,Glass Vase,28,2023-07-15 01:41:06.493298,122.73,C00043,Spain
INV002681,SC1946,Vintage Mug,27,2023-07-15 03:25:57.671534,128.0,C00068,Belgium
INV002682,SC2439,Wooden Frame,42,2023-07-15 05:10:48.849769,94.45,C00380,United Kingdom
INV002683,SC8730,Wall Clock,19,2023-07-15 06:55:40.028005,138.47,C00212,Sweden
INV002684,SC5857,Vintage Mug,5,2023-07-15 08:40:31.206241,6.81,C00203,Germany
INV002685,SC1340,Metal Lantern,5,2023-07-15 10:25:22.384476,115.36,C00214,Sweden
INV002686,SC1382,Wooden Frame,41,2023-07-15 12:10:13.562712,101.1,C00109,United Kingdom
INV002687,SC9491,Glass Vase,27,2023-07-15 13:55:04.740948,8.86,C00284,Netherlands
INV002688,SC1138,Ceramic Bowl,28,2023-07-15 15:39:55.919183,82.28,C00094,Spain
INV002689,SC1358,Scented Candle,26,2023-07-15 17:24:47.097419,77.99,C00225,Japan
INV002690,SC5931,Glass Vase,27,2023-07-15 19:09:38.275655,104.19,C00225,Spain
INV002691,SC4456,Wall Clock,49,2023-07-15 20:54:29.453890,13.01,C00239,Germany
INV002692,SC2627,Ceramic Bowl,42,2023-07-15 22:39:20.632126,121.08,C00118,France
INV002693,SC7626,Cotton Bag,21,2023-07-16 00:24:11.810362,22.2,C00091,Germany
INV002694,SC6004,Ceramic Bowl,1,2023-07-16 02:09:02.988597,63.67,,United Kingdom
INV002695,SC7652,Wooden Frame,28,2023-07-16 03:53:54.166833,132.37,C00289,United Kingdom
INV002696,SC7416,Vintage Mug,48,2023-07-16 05:38:45.345069,84.74,C00281,United Kingdom
INV002697,SC4170,Vintage Mug,15,2023-07-16 07:23:36.523304,57.87,C00019,France
INV002698,SC4835,Wall Clock,17,2023-07-16 09:08:27.701540,8.66,C00175,Belgium
INV002699,SC9017,Ceramic Bowl,26,2023-07-16 10:53:18.879775,101.33,C00106,Belgium
INV002700,SC3151,Glass Vase,20,2023-07-16 12:38:10.058011,148.0,C00289,United Kingdom
INV002701,SC7905,Wall Clock,25,2023-07-16 14:23:01.236247,136.9,C00248,United Kingdom
INV002702,SC3834,Scented Candle,13,2023-07-16 16:07:52.414482,108.02,C00323,United Kingdom
INV002703,SC3567,Wall Clock,33,2023-07-16 17:52:43.592718,17.14,C00142,United Kingdom
INV002704,SC2307,Wall Clock,25,2023-07-16 19:37:34.770954,37.06,C00298,United Kingdom
INV002705,SC9848,Cotton Bag,8,2023-07-16 21:22:25.949189,29.25,C00193,Germany
INV002706,SC3660,Bamboo Tray,5,2023-07-16 23:07:17.127425,54.29,C00351,Australia
INV002707,SC4730,Wooden Frame,6,2023-07-17 00:52:08.305661,36.47,C00303,Australia
INV002708,SC7207,Cotton Bag,23,2023-07-17 02:36:59.483896,37.8,C00291,France
INV002709,SC4162,Vintage Mug,30,2023-07-17 04:21:50.662132,93.08,C00373,United Kingdom
INV002710,SC2140,Vintage Mug,14,2023-07-17 06:06:41.840368,48.83,C00332,Netherlands
INV002711,SC9458,Metal Lantern,23,2023-07-17 07:51:33.018603,102.06,,USA
INV002712,SC2708,Metal Lantern,11,2023-07-17 09:36:24.196839,142.26,C00248,United Kingdom
INV002713,SC4630,Glass Vase,31,2023-07-17 11:21:15.375075,96.31,C00142,United Kingdom
INV002714,SC4211,Vintage Mug,6,2023-07-17 13:06:06.553310,113.12,C00384,United Kingdom
INV002715,SC7538,Bamboo Tray,11,2023-07-17 14:50:57.731546,113.11,C00311,United Kingdom
INV002716,SC1475,Cotton Bag,13,2023-07-17 16:35:48.909781,50.61,C00222,Germany
INV002717,SC8684,Scented Candle,12,2023-07-17 18:20:40.088017,3.72,C00225,United Kingdom
INV002718,SC2207,Bamboo Tray,2,2023-07-17 20:05:31.266253,9.67,C00354,Germany
INV002719,SC2960,Metal Lantern,35,2023-07-17 21:50:22.444488,43.39,C00184,United Kingdom
INV002720,SC1557,Ceramic Bowl,36,2023-07-17 23:35:13.622724,103.9,C00364,Spain
INV002721,SC1882,Bamboo Tray,17,2023-07-18 01:20:04.800960,136.14,C00305,United Kingdom
INV002722,SC5761,Bamboo Tray,28,2023-07-18 03:04:55.979195,143.88,C00188,France
INV002723,SC6867,Bamboo Tray,28,2023-07-18 04:49:47.157431,5.34,C00113,United Kingdom
INV002724,SC7963,Bamboo Tray,22,2023-07-18 06:34:38.335667,148.53,C00181,United Kingdom
INV002725,SC8166,Bamboo Tray,38,2023-07-18 08:19:29.513902,49.39,C00199,USA
INV002726,SC8929,Metal Lantern,7,2023-07-18 10:04:20.692138,126.68,C00390,Netherlands
INV002727,SC6347,Vintage Mug,15,2023-07-18 11:49:11.870374,28.27,C00070,United Kingdom
INV002728,SC8269,Wall Clock,32,2023-07-18 13:34:03.048609,10.84,C00086,Netherlands
INV002729,SC9125,Bamboo Tray,11,2023-07-18 15:18:54.226845,57.69,C00392,Australia
INV002730,SC3454,Bamboo Tray,24,2023-07-18 17:03:45.405081,129.05,C00399,France
INV002731,SC5494,Wooden Frame,3,2023-07-18 18:48:36.583316,34.29,C00039,Germany
INV002732,SC2946,Vintage Mug,30,2023-07-18 20:33:27.761552,24.36,C00131,Belgium
INV002733,SC3808,Wall Clock,6,2023-07-18 22:18:18.939787,136.61,C00010,United Kingdom
INV002734,SC7642,Scented Candle,2,2023-07-19 00:03:10.118023,140.84,C00003,Germany
INV002735,SC4825,Scented Candle,14,2023-07-19 01:48:01.296259,3.36,C00302,United Kingdom
INV002736,SC4536,Ceramic Bowl,41,2023-07-19 03:32:52.474494,109.52,C00150,Spain
INV002737,SC7068,Throw Pillow,18,2023-07-19 05:17:43.652730,47.42,C00067,Belgium
INV002738,SC4802,Cotton Bag,44,2023-07-19 07:02:34.830966,57.14,C00193,USA
INV002739,SC5699,Wooden Frame,31,2023-07-19 08:47:26.009201,71.16,C00097,USA
INV002740,SC2970,Vintage Mug,13,2023-07-19 10:32:17.187437,64.88,C00019,Japan
INV002741,SC6806,Vintage Mug,26,2023-07-19 12:17:08.365673,77.97,C00318,Netherlands
INV002742,SC7142,Throw Pillow,44,2023-07-19 14:01:59.543908,87.98,C00098,Spain
INV002743,SC3819,Ceramic Bowl,12,2023-07-19 15:46:50.722144,70.64,C00057,Japan
INV002744,SC1364,Glass Vase,18,2023-07-19 17:31:41.900380,105.68,C00351,United Kingdom
INV002745,SC5258,Metal Lantern,9,2023-07-19 19:16:33.078615,108.21,C00107,Australia
INV002746,SC4119,Ceramic Bowl,49,2023-07-19 21:01:24.256851,66.89,C00088,Spain
INV002747,SC2863,Wall Clock,21,2023-07-19 22:46:15.435087,22.66,C00141,Belgium
INV002748,SC1115,Ceramic Bowl,48,2023-07-20 00:31:06.613322,96.63,C00144,Belgium
INV002749,SC8084,Throw Pillow,49,2023-07-20 02:15:57.791558,116.28,C00400,USA
INV002750,SC9016,Throw Pillow,40,2023-07-20 04:00:48.969793,96.26,C00371,Sweden
INV002751,SC3384,Cotton Bag,43,2023-07-20 05:45:40.148029,88.83,C00375,France
INV002752,SC4935,Wooden Frame,24,2023-07-20 07:30:31.326265,35.57,C00052,United Kingdom
INV002753,SC8742,Bamboo Tray,34,2023-07-20 09:15:22.504500,97.3,C00212,United Kingdom
INV002754,SC6442,Scented Candle,8,2023-07-20 11:00:13.682736,51.23,C00041,France
INV002755,SC3490,Throw Pillow,44,2023-07-20 12:45:04.860972,138.05,C00304,Germany
INV002756,SC7980,Cotton Bag,33,2023-07-20 14:29:56.039207,98.58,C00091,Germany
INV002757,SC8661,Metal Lantern,23,2023-07-20 16:14:47.217443,42.81,C00039,Germany
INV002758,SC2724,Scented Candle,13,2023-07-20 17:59:38.395679,71.73,C00013,Belgium
INV002759,SC9182,Glass Vase,49,2023-07-20 19:44:29.573914,127.22,C00388,Germany
INV002760,SC3767,Vintage Mug,14,2023-07-20 21:29:20.752150,51.32,C00096,USA
INV002761,SC2137,Metal Lantern,14,2023-07-20 23:14:11.930386,79.53,C00109,Belgium
INV002762,SC5117,Glass Vase,16,2023-07-21 00:59:03.108621,102.43,C00104,France
INV002763,SC4420,Scented Candle,49,2023-07-21 02:43:54.286857,113.55,C00354,Germany
INV002764,SC6845,Metal Lantern,38,2023-07-21 04:28:45.465093,27.32,C00231,Spain
INV002765,SC5778,Cotton Bag,39,2023-07-21 06:13:36.643328,85.43,C00043,Netherlands
INV002766,SC4906,Glass Vase,26,2023-07-21 07:58:27.821564,136.96,C00209,United Kingdom
INV002767,SC4637,Vintage Mug,26,2023-07-21 09:43:18.999799,145.3,C00088,United Kingdom
INV002768,SC3953,Bamboo Tray,1,2023-07-21 11:28:10.178035,98.94,C00093,United Kingdom
INV002769,SC6929,Cotton Bag,32,2023-07-21 13:13:01.356271,147.57,C00174,United Kingdom
INV002770,SC1276,Wall Clock,15,2023-07-21 14:57:52.534506,86.25,C00126,United Kingdom
INV002771,SC2999,Vintage Mug,21,2023-07-21 16:42:43.712742,67.23,C00109,United Kingdom
INV002772,SC2227,Wooden Frame,18,2023-07-21 18:27:34.890978,83.41,C00047,Australia
INV002773,SC7337,Ceramic Bowl,30,2023-07-21 20:12:26.069213,18.68,C00214,Sweden
INV002774,SC4735,Wooden Frame,13,2023-07-21 21:57:17.247449,61.15,C00092,Netherlands
INV002775,SC1695,Throw Pillow,24,2023-07-21 23:42:08.425685,69.57,C00181,Sweden
INV002776,SC5152,Bamboo Tray,30,2023-07-22 01:26:59.603920,127.52,C00041,Spain
INV002777,SC8901,Wall Clock,2,2023-07-22 03:11:50.782156,114.16,C00259,Spain
INV002778,SC8470,Wall Clock,19,2023-07-22 04:56:41.960392,90.81,C00121,Germany
INV002779,SC8537,Ceramic Bowl,47,2023-07-22 06:41:33.138627,53.07,C00077,United Kingdom
INV002780,SC3841,Glass Vase,44,2023-07-22 08:26:24.316863,29.27,C00095,USA
INV002781,SC5208,Ceramic Bowl,47,2023-07-22 10:11:15.495099,53.14,C00269,Belgium
INV002782,SC9733,Throw Pillow,25,2023-07-22 11:56:06.673334,102.45,C00361,Germany
INV002783,SC2088,Wooden Frame,14,2023-07-22 13:40:57.851570,40.56,C00018,United Kingdom
INV002784,SC4363,Wall Clock,6,2023-07-22 15:25:49.029805,64.89,C00293,USA
INV002785,SC1024,Wooden Frame,12,2023-07-22 17:10:40.208041,58.94,C00171,United Kingdom
INV002786,SC7144,Vintage Mug,20,2023-07-22 18:55:31.386277,115.19,C00162,United Kingdom
INV002787,SC6668,Bamboo Tray,23,2023-07-22 20:40:22.564512,132.74,C00311,USA
INV002788,SC5236,Metal Lantern,30,2023-07-22 22:25:13.742748,105.36,C00052,France
INV002789,SC9068,Throw Pillow,30,2023-07-23 00:10:04.920984,52.23,C00036,Netherlands
INV002790,SC3235,Metal Lantern,38,2023-07-23 01:54:56.099219,65.83,C00187,Belgium
INV002791,SC8295,Throw Pillow,30,2023-07-23 03:39:47.277455,22.79,C00370,France
INV002792,SC9392,Scented Candle,41,2023-07-23 05:24:38.455691,26.46,C00248,France
INV002793,SC9448,Bamboo Tray,30,2023-07-23 07:09:29.633926,25.9,C00052,United Kingdom
INV002794,SC4747,Vintage Mug,36,2023-07-23 08:54:20.812162,20.89,C00019,United Kingdom
INV002795,SC4175,Bamboo Tray,49,2023-07-23 10:39:11.990398,28.17,C00396,USA
INV002796,SC5897,Glass Vase,34,2023-07-23 12:24:03.168633,31.6,C00092,Germany
INV002797,SC6037,Throw Pillow,16,2023-07-23 14:08:54.346869,18.11,C00139,United Kingdom
INV002798,SC8427,Metal Lantern,24,2023-07-23 15:53:45.525105,96.58,C00304,United Kingdom
INV002799,SC9605,Throw Pillow,14,2023-07-23 17:38:36.703340,148.57,C00357,France
INV002800,SC3014,Glass Vase,26,2023-07-23 19:23:27.881576,132.06,C00220,Germany
INV002801,SC2381,Throw Pillow,8,2023-07-23 21:08:19.059811,8.27,C00099,Netherlands
INV002802,SC2098,Bamboo Tray,14,2023-07-23 22:53:10.238047,64.32,C00236,France
INV002803,SC4426,Cotton Bag,31,2023-07-24 00:38:01.416283,129.11,C00207,United Kingdom
INV002804,SC4655,Throw Pillow,2,2023-07-24 02:22:52.594518,21.5,C00144,France
INV002805,SC8938,Scented Candle,48,2023-07-24 04:07:43.772754,127.38,C00199,Belgium
INV002806,SC1187,Scented Candle,4,2023-07-24 05:52:34.950990,89.52,C00303,United Kingdom
INV002807,SC6409,Wall Clock,1,2023-07-24 07:37:26.129225,139.8,C00323,Netherlands
INV002808,SC3092,Scented Candle,20,2023-07-24 09:22:17.307461,131.59,C00287,Australia
INV002809,SC3130,Throw Pillow,14,2023-07-24 11:07:08.485697,102.04,C00332,Spain
INV002810,SC6242,Throw Pillow,40,2023-07-24 12:51:59.663932,99.19,C00264,United Kingdom
INV002811,SC9549,Cotton Bag,25,2023-07-24 14:36:50.842168,33.15,C00217,Sweden
INV002812,SC6647,Scented Candle,25,2023-07-24 16:21:42.020404,18.84,C00189,Australia
INV002813,SC6185,Wooden Frame,3,2023-07-24 18:06:33.198639,63.19,C00044,USA
INV002814,SC6776,Throw Pillow,5,2023-07-24 19:51:24.376875,29.21,C00291,United Kingdom
INV002815,SC8913,Vintage Mug,38,2023-07-24 21:36:15.555111,16.71,C00189,Spain
INV002816,SC8547,Vintage Mug,26,2023-07-24 23:21:06.733346,46.4,C00194,Spain
INV002817,SC8823,Metal Lantern,40,2023-07-25 01:05:57.911582,129.28,C00270,Germany
INV002818,SC8355,Cotton Bag,38,2023-07-25 02:50:49.089817,4.05,C00366,Germany
INV002819,SC7465,Glass Vase,38,2023-07-25 04:35:40.268053,44.96,C00260,Netherlands
INV002820,SC2497,Wooden Frame,4,2023-07-25 06:20:31.446289,64.47,C00239,United Kingdom
INV002821,SC3555,Throw Pillow,7,2023-07-25 08:05:22.624524,77.32,C00112,Spain
INV002822,SC6409,Bamboo Tray,30,2023-07-25 09:50:13.802760,28.46,C00069,United Kingdom
INV002823,SC3951,Ceramic Bowl,30,2023-07-25 11:35:04.980996,144.69,C00049,United Kingdom
INV002824,SC2238,Ceramic Bowl,19,2023-07-25 13:19:56.159231,87.46,C00311,Netherlands
INV002825,SC5727,Glass Vase,39,2023-07-25 15:04:47.337467,79.03,C00151,United Kingdom
INV002826,SC4965,Wall Clock,35,2023-07-25 16:49:38.515703,2.81,C00239,Japan
INV002827,SC6686,Bamboo Tray,40,2023-07-25 18:34:29.693938,73.63,C00337,USA
INV002828,SC4701,Ceramic Bowl,33,2023-07-25 20:19:20.872174,125.89,C00396,Australia
INV002829,SC3780,Glass Vase,33,2023-07-25 22:04:12.050410,34.12,C00395,USA
INV002830,SC8398,Ceramic Bowl,14,2023-07-25 23:49:03.228645,53.65,C00115,Belgium
INV002831,SC2588,Cotton Bag,38,2023-07-26 01:33:54.406881,0.0,C00075,United Kingdom
INV002832,SC3368,Metal Lantern,10,2023-07-26 03:18:45.585117,146.57,C00098,USA
INV002833,SC6789,Wall Clock,28,2023-07-26 05:03:36.763352,11.4,C00383,United Kingdom
INV002834,SC1436,Cotton Bag,14,2023-07-26 06:48:27.941588,134.89,C00111,Germany
INV002835,SC3828,Bamboo Tray,36,2023-07-26 08:33:19.119823,47.98,C00357,France
INV002836,SC2556,Glass Vase,38,2023-07-26 10:18:10.298059,88.75,C00370,Netherlands
INV002837,SC8570,Wooden Frame,16,2023-07-26 12:03:01.476295,102.38,C00285,United Kingdom
INV002838,SC8480,Bamboo Tray,21,2023-07-26 13:47:52.654530,22.41,C00256,United Kingdom
INV002839,SC1182,Bamboo Tray,28,2023-07-26 15:32:43.832766,67.4,C00318,Australia
INV002840,SC8190,Scented Candle,33,2023-07-26 17:17:35.011002,49.83,C00309,Germany
INV002841,SC7687,Wooden Frame,6,2023-07-26 19:02:26.189237,9.91,C00117,Spain
INV002842,SC6565,Vintage Mug,41,2023-07-26 20:47:17.367473,125.23,C00176,Netherlands
INV002843,SC8241,Scented Candle,15,2023-07-26 22:32:08.545709,8.21,C00228,United Kingdom
INV002844,SC8651,Glass Vase,44,2023-07-27 00:16:59.723944,98.51,C00347,United Kingdom
INV002845,SC6575,Vintage Mug,3,2023-07-27 02:01:50.902180,48.14,C00106,Australia
INV002846,SC2589,Ceramic Bowl,43,2023-07-27 03:46:42.080416,30.03,C00342,Germany
INV002847,SC9851,Ceramic Bowl,47,2023-07-27 05:31:33.258651,100.56,C00384,United Kingdom
INV002848,SC1159,Bamboo Tray,35,2023-07-27 07:16:24.436887,86.82,C00239,United Kingdom
INV002849,SC7555,Scented Candle,14,2023-07-27 09:01:15.615123,48.32,C00100,United Kingdom
INV002850,SC9244,Throw Pillow,2,2023-07-27 10:46:06.793358,77.67,C00176,United Kingdom
INV002851,SC7846,Wooden Frame,29,2023-07-27 12:30:57.971594,38.07,C00350,France
INV002852,SC3307,Vintage Mug,4,2023-07-27 14:15:49.149829,129.76,C00249,Spain
INV002853,SC2228,Wooden Frame,26,2023-07-27 16:00:40.328065,48.1,C00076,Australia
INV002854,SC8226,Scented Candle,12,2023-07-27 17:45:31.506301,37.91,C00003,USA
INV002855,SC6590,Bamboo Tray,2,2023-07-27 19:30:22.684536,113.15,C00081,United Kingdom
INV002856,SC7919,Cotton Bag,17,2023-07-27 21:15:13.862772,4.11,C00361,Germany
INV002857,SC6585,Ceramic Bowl,35,2023-07-27 23:00:05.041008,41.3,C00288,Australia
INV002858,SC7046,Vintage Mug,10,2023-07-28 00:44:56.219243,57.25,C00008,Netherlands
INV002859,SC5945,Vintage Mug,48,2023-07-28 02:29:47.397479,132.51,C00087,Netherlands
INV002860,SC8927,Glass Vase,22,2023-07-28 04:14:38.575715,142.64,C00286,Spain
INV002861,SC8016,Vintage Mug,41,2023-07-28 05:59:29.753950,107.9,C00399,Netherlands
INV002862,SC8758,Scented Candle,43,2023-07-28 07:44:20.932186,74.64,C00074,United Kingdom
INV002863,SC6086,Vintage Mug,21,2023-07-28 09:29:12.110422,96.63,C00123,Netherlands
INV002864,SC8161,Vintage Mug,15,2023-07-28 11:14:03.288657,62.98,C00377,Spain
INV002865,SC2884,Wooden Frame,35,2023-07-28 12:58:54.466893,45.88,C00294,Japan
INV002866,SC2809,Bamboo Tray,48,2023-07-28 14:43:45.645129,142.68,C00143,Netherlands
INV002867,SC4167,Metal Lantern,21,2023-07-28 16:28:36.823364,18.64,C00158,Netherlands
INV002868,SC7352,Vintage Mug,21,2023-07-28 18:13:28.001600,52.94,C00371,France
INV002869,SC7056,Throw Pillow,21,2023-07-28 19:58:19.179835,135.01,C00109,USA
INV002870,SC3437,Bamboo Tray,44,2023-07-28 21:43:10.358071,108.89,C00334,Japan
INV002871,SC7468,Wall Clock,32,2023-07-28 23:28:01.536307,5.82,C00195,Spain
