InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue,Month,MonthName,MonthOrder
INV002846,SC2589,Ceramic Bowl,43,2023-07-27 03:46:42.080416,30.03,C00342,Germany,1291.29,7,Jul,7
INV002847,SC9851,Ceramic Bowl,47,2023-07-27 05:31:33.258651,100.56,C00384,United Kingdom,4726.32,7,Jul,7
INV002848,SC1159,Bamboo Tray,35,2023-07-27 07:16:24.436887,86.82,C00239,United Kingdom,3038.7,7,Jul,7
INV002849,SC7555,Scented Candle,14,2023-07-27 09:01:15.615123,48.32,C00100,United Kingdom,676.48,7,Jul,7
INV002850,SC9244,Throw Pillow,2,2023-07-27 10:46:06.793358,77.67,C00176,United Kingdom,155.34,7,Jul,7
INV002851,SC7846,Wooden Frame,29,2023-07-27 12:30:57.971594,38.07,C00350,France,1104.03,7,Jul,7
INV002852,SC3307,Vintage Mug,4,2023-07-27 14:15:49.149829,129.76,C00249,Spain,519.04,7,Jul,7
INV002853,SC2228,Wooden Frame,26,2023-07-27 16:00:40.328065,48.1,C00076,Australia,1250.6000000000001,7,Jul,7
INV002854,SC8226,Scented Candle,12,2023-07-27 17:45:31.506301,37.91,C00003,USA,454.91999999999996,7,Jul,7
INV002855,SC6590,Bamboo Tray,2,2023-07-27 19:30:22.684536,113.15,C00081,United Kingdom,226.3,7,Jul,7
INV002856,SC7919,Cotton Bag,17,2023-07-27 21:15:13.862772,4.11,C00361,Germany,69.87,7,Jul,7
INV002857,SC6585,Ceramic Bowl,35,2023-07-27 23:00:05.041008,41.3,C00288,Australia,1445.5,7,Jul,7
INV002858,SC7046,Vintage Mug,10,2023-07-28 00:44:56.219243,57.25,C00008,Netherlands,572.5,7,Jul,7
INV002859,SC5945,Vintage Mug,48,2023-07-28 02:29:47.397479,132.51,C00087,Netherlands,6360.48,7,Jul,7
INV002860,SC8927,Glass Vase,22,2023-07-28 04:14:38.575715,142.64,C00286,Spain,3138.08,7,Jul,7
INV002861,SC8016,Vintage Mug,41,2023-07-28 05:59:29.753950,107.9,C00399,Netherlands,4423.900000000001,7,Jul,7
INV002862,SC8758,Scented Candle,43,2023-07-28 07:44:20.932186,74.64,C00074,United Kingdom,3209.52,7,Jul,7
INV002863,SC6086,Vintage Mug,21,2023-07-28 09:29:12.110422,96.63,C00123,Netherlands,2029.23,7,Jul,7
INV002864,SC8161,Vintage Mug,15,2023-07-28 11:14:03.288657,62.98,C00377,Spain,944.6999999999999,7,Jul,7
INV002865,SC2884,Wooden Frame,35,2023-07-28 12:58:54.466893,45.88,C00294,Japan,1605.8000000000002,7,Jul,7
INV002866,SC2809,Bamboo Tray,48,2023-07-28 14:43:45.645129,142.68,C00143,Netherlands,6848.64,7,Jul,7
INV002867,SC4167,Metal Lantern,21,2023-07-28 16:28:36.823364,18.64,C00158,Netherlands,391.44,7,Jul,7
INV002868,SC7352,Vintage Mug,21,2023-07-28 18:13:28.001600,52.94,C00371,France,1111.74,7,Jul,7
INV002869,SC7056,Throw Pillow,21,2023-07-28 19:58:19.179835,135.01,C00109,USA,2835.21,7,Jul,7
INV002870,SC3437,Bamboo Tray,44,2023-07-28 21:43:10.358071,108.89,C00334,Japan,4791.16,7,Jul,7
INV002871,SC7468,Wall Clock,32,2023-07-28 23:28:01.536307,5.82,C00195,Spain,186.24,7,Jul,7
INV002872,SC6951,Glass Vase,5,2023-07-29 01:12:52.714542,4.93,C00036,Australia,24.65,7,Jul,7
INV002873,SC6276,Wooden Frame,39,2023-07-29 02:57:43.892778,78.2,C00090,United Kingdom,3049.8,7,Jul,7
INV002874,SC9859,Glass Vase,9,2023-07-29 04:42:35.071014,73.41,C00296,Spain,660.6899999999999,7,Jul,7
INV002875,SC8818,Cotton Bag,18,2023-07-29 06:27:26.249249,67.28,C00330,Netherlands,1211.04,7,Jul,7
INV002876,SC5728,Vintage Mug,21,2023-07-29 08:12:17.427485,46.4,C00201,Spain,974.4,7,Jul,7
INV002877,SC3624,Ceramic Bowl,8,2023-07-29 09:57:08.605721,148.02,C00046,United Kingdom,1184.16,7,Jul,7
INV002878,SC6738,Throw Pillow,44,2023-07-29 11:41:59.783956,41.89,C00107,Netherlands,1843.16,7,Jul,7
INV002879,SC5232,Wooden Frame,34,2023-07-29 13:26:50.962192,74.27,C00170,United Kingdom,2525.18,7,Jul,7
INV002880,SC6793,Glass Vase,10,2023-07-29 15:11:42.140428,61.63,C00146,Spain,616.3000000000001,7,Jul,7
INV002881,SC5523,Vintage Mug,41,2023-07-29 16:56:33.318663,26.78,C00356,United Kingdom,1097.98,7,Jul,7
INV002882,SC6571,Ceramic Bowl,24,2023-07-29 18:41:24.496899,31.59,C00178,Netherlands,758.16,7,Jul,7
INV002883,SC3224,Ceramic Bowl,40,2023-07-29 20:26:15.675135,137.87,C00061,United Kingdom,5514.8,7,Jul,7
INV002884,SC9389,Cotton Bag,24,2023-07-29 22:11:06.853370,128.95,C00003,United Kingdom,3094.7999999999997,7,Jul,7
INV002885,SC7091,Bamboo Tray,32,2023-07-29 23:55:58.031606,31.06,C00082,Australia,993.92,7,Jul,7
INV002886,SC9662,Throw Pillow,33,2023-07-30 01:40:49.209841,131.54,C00263,United Kingdom,4340.82,7,Jul,7
INV002887,SC7361,Metal Lantern,38,2023-07-30 03:25:40.388077,32.56,C00287,Netherlands,1237.2800000000002,7,Jul,7
INV002888,SC2948,Throw Pillow,44,2023-07-30 05:10:31.566313,94.54,C00321,Sweden,4159.76,7,Jul,7
INV002889,SC8094,Cotton Bag,49,2023-07-30 06:55:22.744548,13.57,C00095,Japan,664.9300000000001,7,Jul,7
INV002890,SC7318,Scented Candle,34,2023-07-30 08:40:13.922784,132.23,C00064,United Kingdom,4495.82,7,Jul,7
INV002891,SC4796,Bamboo Tray,11,2023-07-30 10:25:05.101020,9.15,C00246,USA,100.65,7,Jul,7
INV002892,SC1234,Wooden Frame,31,2023-07-30 12:09:56.279255,83.91,C00077,Germany,2601.21,7,Jul,7
INV002893,SC4607,Bamboo Tray,18,2023-07-30 13:54:47.457491,117.29,C00259,Belgium,2111.2200000000003,7,Jul,7
INV002894,SC9043,Cotton Bag,23,2023-07-30 15:39:38.635727,18.85,C00093,Spain,433.55,7,Jul,7
INV002895,SC1522,Cotton Bag,22,2023-07-30 17:24:29.813962,61.57,C00291,United Kingdom,1354.54,7,Jul,7
INV002896,SC6904,Wooden Frame,43,2023-07-30 19:09:20.992198,7.73,C00271,Germany,332.39000000000004,7,Jul,7
INV002897,SC5888,Wooden Frame,18,2023-07-30 20:54:12.170434,102.89,C00021,United Kingdom,1852.02,7,Jul,7
INV002898,SC6832,Wooden Frame,40,2023-07-30 22:39:03.348669,47.16,C00062,Spain,1886.3999999999999,7,Jul,7
INV002899,SC8122,Bamboo Tray,47,2023-07-31 00:23:54.526905,84.57,C00339,Germany,3974.7899999999995,7,Jul,7
INV002900,SC6842,Vintage Mug,41,2023-07-31 02:08:45.705141,140.01,C00260,Netherlands,5740.41,7,Jul,7
INV002901,SC2316,Glass Vase,47,2023-07-31 03:53:36.883376,46.92,C00237,Australia,2205.2400000000002,7,Jul,7
INV002902,SC2124,Wall Clock,39,2023-07-31 05:38:28.061612,8.72,C00141,Japan,340.08000000000004,7,Jul,7
INV002903,SC6621,Wooden Frame,20,2023-07-31 07:23:19.239847,101.83,C00167,Sweden,2036.6,7,Jul,7
INV002904,SC6423,Glass Vase,13,2023-07-31 09:08:10.418083,118.35,C00067,Germany,1538.55,7,Jul,7
INV002905,SC3587,Wall Clock,45,2023-07-31 10:53:01.596319,143.74,C00350,Spain,6468.3,7,Jul,7
INV002906,SC6672,Bamboo Tray,1,2023-07-31 12:37:52.774554,24.93,C00058,USA,24.93,7,Jul,7
INV002907,SC2378,Glass Vase,4,2023-07-31 14:22:43.952790,59.73,C00212,Belgium,238.92,7,Jul,7
INV002908,SC4374,Wooden Frame,24,2023-07-31 16:07:35.131026,126.85,C00130,United Kingdom,3044.3999999999996,7,Jul,7
INV002909,SC2519,Metal Lantern,36,2023-07-31 17:52:26.309261,121.32,C00025,United Kingdom,4367.5199999999995,7,Jul,7
INV002910,SC6777,Cotton Bag,36,2023-07-31 19:37:17.487497,94.28,C00011,United Kingdom,3394.08,7,Jul,7
INV002911,SC8935,Glass Vase,45,2023-07-31 21:22:08.665733,41.5,C00257,Germany,1867.5,7,Jul,7
INV002912,SC7093,Ceramic Bowl,2,2023-07-31 23:06:59.843968,43.68,C00304,United Kingdom,87.36,7,Jul,7
INV002913,SC9418,Ceramic Bowl,28,2023-08-01 00:51:51.022204,19.91,C00369,France,557.48,8,Aug,8
INV002914,SC6355,Glass Vase,26,2023-08-01 02:36:42.200440,138.4,C00394,Netherlands,3598.4,8,Aug,8
INV002915,SC5968,Wooden Frame,23,2023-08-01 04:21:33.378675,27.18,C00081,France,625.14,8,Aug,8
INV002916,SC6574,Throw Pillow,15,2023-08-01 06:06:24.556911,86.57,C00286,Netherlands,1298.55,8,Aug,8
INV002917,SC5072,Wooden Frame,36,2023-08-01 07:51:15.735147,88.28,C00370,United Kingdom,3178.08,8,Aug,8
INV002918,SC3257,Bamboo Tray,27,2023-08-01 09:36:06.913382,56.39,C00019,Belgium,1522.53,8,Aug,8
INV002919,SC9588,Wooden Frame,6,2023-08-01 11:20:58.091618,53.85,C00110,Sweden,323.1,8,Aug,8
INV002920,SC5424,Bamboo Tray,35,2023-08-01 13:05:49.269853,100.79,C00034,Australia,3527.65,8,Aug,8
INV002921,SC4237,Throw Pillow,39,2023-08-01 14:50:40.448089,59.16,C00288,Belgium,2307.24,8,Aug,8
INV002922,SC4893,Metal Lantern,38,2023-08-01 16:35:31.626325,39.38,C00332,United Kingdom,1496.44,8,Aug,8
INV002923,SC3005,Bamboo Tray,35,2023-08-01 18:20:22.804560,60.77,C00255,USA,2126.9500000000003,8,Aug,8
INV002924,SC3016,Scented Candle,36,2023-08-01 20:05:13.982796,121.44,C00126,United Kingdom,4371.84,8,Aug,8
INV002925,SC2772,Ceramic Bowl,10,2023-08-01 21:50:05.161032,145.02,C00209,Germany,1450.2,8,Aug,8
INV002926,SC9353,Cotton Bag,30,2023-08-01 23:34:56.339267,95.94,C00134,United Kingdom,2878.2,8,Aug,8
INV002927,SC4976,Ceramic Bowl,41,2023-08-02 01:19:47.517503,117.64,C00397,Australia,4823.24,8,Aug,8
INV002928,SC2751,Bamboo Tray,38,2023-08-02 03:04:38.695739,80.62,C00086,United Kingdom,3063.5600000000004,8,Aug,8
INV002929,SC9967,Scented Candle,29,2023-08-02 04:49:29.873974,94.29,C00075,Australia,2734.4100000000003,8,Aug,8
INV002930,SC8430,Vintage Mug,43,2023-08-02 06:34:21.052210,148.23,C00135,Germany,6373.889999999999,8,Aug,8
INV002931,SC8170,Metal Lantern,39,2023-08-02 08:19:12.230446,66.61,C00301,USA,2597.79,8,Aug,8
INV002932,SC7469,Metal Lantern,4,2023-08-02 10:04:03.408681,11.34,C00173,Australia,45.36,8,Aug,8
INV002933,SC4220,Vintage Mug,5,2023-08-02 11:48:54.586917,143.62,C00213,United Kingdom,718.1,8,Aug,8
INV002934,SC1539,Cotton Bag,4,2023-08-02 13:33:45.765153,119.27,C00321,United Kingdom,477.08,8,Aug,8
INV002935,SC2461,Throw Pillow,36,2023-08-02 15:18:36.943388,60.65,C00350,USA,2183.4,8,Aug,8
INV002936,SC6184,Wall Clock,45,2023-08-02 17:03:28.121624,147.39,C00019,Germany,6632.549999999999,8,Aug,8
INV002937,SC9547,Scented Candle,16,2023-08-02 18:48:19.299859,52.81,C00119,France,844.96,8,Aug,8
INV002938,SC1234,Bamboo Tray,25,2023-08-02 20:33:10.478095,56.76,C00303,Australia,1419.0,8,Aug,8
INV002940,SC8480,Cotton Bag,11,2023-08-03 00:02:52.834566,42.24,C00285,United Kingdom,464.64000000000004,8,Aug,8
INV002941,SC5213,Throw Pillow,29,2023-08-03 01:47:44.012802,105.24,C00227,France,3051.96,8,Aug,8
INV002942,SC2673,Metal Lantern,34,2023-08-03 03:32:35.191038,24.2,C00212,United Kingdom,822.8,8,Aug,8
INV002944,SC8982,Bamboo Tray,14,2023-08-03 07:02:17.547509,80.93,C00189,United Kingdom,1133.02,8,Aug,8
INV002945,SC3100,Throw Pillow,24,2023-08-03 08:47:08.725745,83.99,C00321,United Kingdom,2015.7599999999998,8,Aug,8
INV002946,SC4748,Ceramic Bowl,39,2023-08-03 10:31:59.903980,17.34,C00151,United Kingdom,676.26,8,Aug,8
INV002947,SC4173,Scented Candle,26,2023-08-03 12:16:51.082216,144.68,C00223,Japan,3761.6800000000003,8,Aug,8
INV002948,SC2815,Throw Pillow,43,2023-08-03 14:01:42.260452,86.63,C00128,Australia,3725.0899999999997,8,Aug,8
INV002949,SC4841,Wooden Frame,36,2023-08-03 15:46:33.438687,23.93,C00248,Spain,861.48,8,Aug,8
INV002950,SC9016,Wooden Frame,39,2023-08-03 17:31:24.616923,47.75,C00051,United Kingdom,1862.25,8,Aug,8
INV002951,SC8011,Throw Pillow,16,2023-08-03 19:16:15.795159,120.33,C00191,United Kingdom,1925.28,8,Aug,8
INV002952,SC5493,Metal Lantern,38,2023-08-03 21:01:06.973394,79.2,C00237,USA,3009.6,8,Aug,8
INV002953,SC1674,Throw Pillow,32,2023-08-03 22:45:58.151630,29.44,C00022,Australia,942.08,8,Aug,8
INV002954,SC9088,Glass Vase,6,2023-08-04 00:30:49.329865,16.77,C00110,United Kingdom,100.62,8,Aug,8
INV002955,SC9578,Cotton Bag,34,2023-08-04 02:15:40.508101,65.47,C00327,Germany,2225.98,8,Aug,8
INV002956,SC3158,Wooden Frame,8,2023-08-04 04:00:31.686337,51.61,C00033,France,412.88,8,Aug,8
INV002957,SC3661,Wall Clock,30,2023-08-04 05:45:22.864572,98.9,C00127,USA,2967.0,8,Aug,8
INV002958,SC3064,Throw Pillow,27,2023-08-04 07:30:14.042808,138.9,C00365,United Kingdom,3750.3,8,Aug,8
INV002959,SC4253,Wooden Frame,7,2023-08-04 09:15:05.221044,38.29,C00356,Australia,268.03,8,Aug,8
INV002960,SC5979,Cotton Bag,27,2023-08-04 10:59:56.399279,128.5,C00044,Netherlands,3469.5,8,Aug,8
INV002961,SC8703,Cotton Bag,25,2023-08-04 12:44:47.577515,138.19,C00007,Japan,3454.75,8,Aug,8
INV002962,SC9931,Wall Clock,46,2023-08-04 14:29:38.755751,135.45,C00128,USA,6230.7,8,Aug,8
INV002963,SC2401,Bamboo Tray,41,2023-08-04 16:14:29.933986,142.88,C00091,United Kingdom,5858.08,8,Aug,8
INV002964,SC4259,Glass Vase,15,2023-08-04 17:59:21.112222,126.55,C00130,Netherlands,1898.25,8,Aug,8
INV002965,SC4923,Throw Pillow,25,2023-08-04 19:44:12.290458,89.63,C00017,Spain,2240.75,8,Aug,8
INV002966,SC5214,Vintage Mug,22,2023-08-04 21:29:03.468693,62.36,C00321,Spain,1371.92,8,Aug,8
INV002967,SC4227,Throw Pillow,18,2023-08-04 23:13:54.646929,74.52,C00186,USA,1341.36,8,Aug,8
INV002968,SC3745,Bamboo Tray,12,2023-08-05 00:58:45.825165,131.08,C00110,Belgium,1572.96,8,Aug,8
INV002969,SC7091,Scented Candle,23,2023-08-05 02:43:37.003400,46.26,C00286,United Kingdom,1063.98,8,Aug,8
INV002970,SC4866,Ceramic Bowl,45,2023-08-05 04:28:28.181636,25.15,C00348,United Kingdom,1131.75,8,Aug,8
INV002971,SC6818,Metal Lantern,39,2023-08-05 06:13:19.359871,22.41,C00163,USA,873.99,8,Aug,8
INV002972,SC3222,Bamboo Tray,25,2023-08-05 07:58:10.538107,124.31,C00075,United Kingdom,3107.75,8,Aug,8
INV002973,SC3792,Cotton Bag,10,2023-08-05 09:43:01.716343,114.58,C00199,United Kingdom,1145.8,8,Aug,8
INV002974,SC5063,Vintage Mug,30,2023-08-05 11:27:52.894578,75.4,C00361,Germany,2262.0,8,Aug,8
INV002975,SC2524,Metal Lantern,10,2023-08-05 13:12:44.072814,42.32,C00287,USA,423.2,8,Aug,8
INV002976,SC9224,Wooden Frame,34,2023-08-05 14:57:35.251050,102.13,C00182,United Kingdom,3472.42,8,Aug,8
INV002977,SC7198,Throw Pillow,46,2023-08-05 16:42:26.429285,7.21,C00097,Netherlands,331.66,8,Aug,8
INV002978,SC5025,Metal Lantern,13,2023-08-05 18:27:17.607521,85.88,C00051,United Kingdom,1116.44,8,Aug,8
INV002979,SC3566,Wooden Frame,29,2023-08-05 20:12:08.785757,60.67,C00314,United Kingdom,1759.43,8,Aug,8
INV002980,SC3803,Ceramic Bowl,38,2023-08-05 21:56:59.963992,146.71,C00034,Germany,5574.9800000000005,8,Aug,8
INV002981,SC4709,Wooden Frame,41,2023-08-05 23:41:51.142228,76.87,C00021,United Kingdom,3151.67,8,Aug,8
INV002982,SC7155,Vintage Mug,45,2023-08-06 01:26:42.320464,83.51,C00184,USA,3757.9500000000003,8,Aug,8
INV002983,SC1719,Cotton Bag,9,2023-08-06 03:11:33.498699,107.29,C00293,USA,965.61,8,Aug,8
INV002984,SC7516,Bamboo Tray,13,2023-08-06 04:56:24.676935,73.45,C00064,Spain,954.85,8,Aug,8
INV002985,SC5579,Wall Clock,37,2023-08-06 06:41:15.855171,34.85,C00124,United Kingdom,1289.45,8,Aug,8
INV002986,SC1972,Bamboo Tray,14,2023-08-06 08:26:07.033406,81.29,C00101,France,1138.0600000000002,8,Aug,8
INV002987,SC4718,Bamboo Tray,37,2023-08-06 10:10:58.211642,141.72,C00119,United Kingdom,5243.64,8,Aug,8
INV002988,SC8395,Wooden Frame,9,2023-08-06 11:55:49.389877,62.37,C00341,United Kingdom,561.3299999999999,8,Aug,8
INV002989,SC5402,Throw Pillow,8,2023-08-06 13:40:40.568113,102.43,C00078,France,819.44,8,Aug,8
INV002990,SC5552,Metal Lantern,39,2023-08-06 15:25:31.746349,146.74,C00181,Spain,5722.860000000001,8,Aug,8
INV002991,SC3207,Wall Clock,40,2023-08-06 17:10:22.924584,124.74,C00199,United Kingdom,4989.599999999999,8,Aug,8
INV002992,SC5426,Wall Clock,3,2023-08-06 18:55:14.102820,99.37,C00360,United Kingdom,298.11,8,Aug,8
INV002993,SC7919,Metal Lantern,47,2023-08-06 20:40:05.281056,110.8,C00190,Sweden,5207.599999999999,8,Aug,8
INV002994,SC9835,Metal Lantern,40,2023-08-06 22:24:56.459291,140.57,C00328,Germany,5622.799999999999,8,Aug,8
INV002995,SC9386,Cotton Bag,33,2023-08-07 00:09:47.637527,144.02,C00103,Sweden,4752.660000000001,8,Aug,8
INV002996,SC9680,Vintage Mug,32,2023-08-07 01:54:38.815763,145.39,C00333,Japan,4652.48,8,Aug,8
INV002997,SC3204,Ceramic Bowl,7,2023-08-07 03:39:29.993998,94.41,C00366,France,660.87,8,Aug,8
INV002998,SC6345,Vintage Mug,19,2023-08-07 05:24:21.172234,58.63,C00275,United Kingdom,1113.97,8,Aug,8
INV002999,SC4276,Metal Lantern,34,2023-08-07 07:09:12.350470,21.27,C00130,USA,723.18,8,Aug,8
INV003000,SC2102,Throw Pillow,14,2023-08-07 08:54:03.528705,58.75,C00241,United Kingdom,822.5,8,Aug,8
INV003001,SC6243,Glass Vase,47,2023-08-07 10:38:54.706941,141.53,C00134,United Kingdom,6651.91,8,Aug,8
INV003002,SC7614,Glass Vase,46,2023-08-07 12:23:45.885177,133.63,C00157,Spain,6146.98,8,Aug,8
INV003003,SC9707,Ceramic Bowl,19,2023-08-07 14:08:37.063412,79.26,C00389,Germany,1505.94,8,Aug,8
INV003005,SC9584,Glass Vase,17,2023-08-07 17:38:19.419883,47.37,C00158,Netherlands,805.29,8,Aug,8
INV003006,SC1630,Ceramic Bowl,28,2023-08-07 19:23:10.598119,68.99,C00359,Spain,1931.7199999999998,8,Aug,8
INV003007,SC7683,Wall Clock,19,2023-08-07 21:08:01.776355,107.6,C00190,United Kingdom,2044.3999999999999,8,Aug,8
INV003008,SC1277,Ceramic Bowl,27,2023-08-07 22:52:52.954590,61.26,C00100,United Kingdom,1654.02,8,Aug,8
INV003009,SC1232,Wall Clock,48,2023-08-08 00:37:44.132826,29.42,C00052,United Kingdom,1412.16,8,Aug,8
INV003010,SC6690,Cotton Bag,19,2023-08-08 02:22:35.311062,81.82,C00049,Germany,1554.58,8,Aug,8
INV003011,SC8659,Glass Vase,33,2023-08-08 04:07:26.489297,34.96,C00100,Spain,1153.68,8,Aug,8
INV003012,SC1025,Ceramic Bowl,7,2023-08-08 05:52:17.667533,146.18,C00382,Netherlands,1023.26,8,Aug,8
INV003013,SC8468,Ceramic Bowl,29,2023-08-08 07:37:08.845769,59.47,C00251,Netherlands,1724.6299999999999,8,Aug,8
INV003014,SC7410,Ceramic Bowl,43,2023-08-08 09:22:00.024004,136.59,C00374,United Kingdom,5873.37,8,Aug,8
INV003015,SC9652,Throw Pillow,5,2023-08-08 11:06:51.202240,34.99,C00054,United Kingdom,174.95000000000002,8,Aug,8
INV003016,SC4764,Ceramic Bowl,30,2023-08-08 12:51:42.380476,29.6,C00375,United Kingdom,888.0,8,Aug,8
INV003017,SC7599,Throw Pillow,49,2023-08-08 14:36:33.558711,93.11,C00389,United Kingdom,4562.39,8,Aug,8
INV003018,SC6102,Bamboo Tray,43,2023-08-08 16:21:24.736947,117.24,C00137,United Kingdom,5041.32,8,Aug,8
INV003019,SC8006,Cotton Bag,8,2023-08-08 18:06:15.915183,85.66,C00162,Germany,685.28,8,Aug,8
INV003020,SC4483,Bamboo Tray,42,2023-08-08 19:51:07.093418,35.62,C00354,United Kingdom,1496.04,8,Aug,8
INV003021,SC2994,Scented Candle,12,2023-08-08 21:35:58.271654,7.13,C00292,Spain,85.56,8,Aug,8
INV003022,SC9682,Bamboo Tray,42,2023-08-08 23:20:49.449889,93.32,C00081,Spain,3919.4399999999996,8,Aug,8
INV003023,SC2072,Metal Lantern,13,2023-08-09 01:05:40.628125,20.96,C00220,Australia,272.48,8,Aug,8
INV003024,SC7707,Wall Clock,26,2023-08-09 02:50:31.806361,52.46,C00085,United Kingdom,1363.96,8,Aug,8
INV003025,SC1215,Metal Lantern,18,2023-08-09 04:35:22.984596,101.85,C00083,Belgium,1833.3,8,Aug,8
INV003026,SC8605,Vintage Mug,42,2023-08-09 06:20:14.162832,16.06,C00319,Japan,674.52,8,Aug,8
INV003028,SC9350,Glass Vase,20,2023-08-09 09:49:56.519303,10.66,C00234,Netherlands,213.2,8,Aug,8
INV003029,SC5781,Wooden Frame,16,2023-08-09 11:34:47.697539,149.42,C00198,USA,2390.72,8,Aug,8
INV003030,SC4313,Bamboo Tray,37,2023-08-09 13:19:38.875775,58.98,C00259,France,2182.2599999999998,8,Aug,8
INV003032,SC6939,Bamboo Tray,27,2023-08-09 16:49:21.232246,45.1,C00298,France,1217.7,8,Aug,8
INV003033,SC3295,Throw Pillow,15,2023-08-09 18:34:12.410482,113.35,C00280,France,1700.25,8,Aug,8
INV003034,SC6685,Vintage Mug,34,2023-08-09 20:19:03.588717,34.03,C00300,Germany,1157.02,8,Aug,8
INV003035,SC2696,Ceramic Bowl,45,2023-08-09 22:03:54.766953,75.5,C00129,Sweden,3397.5,8,Aug,8
INV003036,SC2946,Vintage Mug,22,2023-08-09 23:48:45.945189,123.96,C00371,Spain,2727.12,8,Aug,8
INV003037,SC3783,Vintage Mug,40,2023-08-10 01:33:37.123424,122.73,C00180,United Kingdom,4909.2,8,Aug,8
INV003038,SC4644,Wall Clock,23,2023-08-10 03:18:28.301660,119.45,C00292,Australia,2747.35,8,Aug,8
INV003039,SC6241,Wooden Frame,49,2023-08-10 05:03:19.479895,123.82,C00207,Netherlands,6067.179999999999,8,Aug,8
INV003040,SC7420,Vintage Mug,4,2023-08-10 06:48:10.658131,32.9,C00294,United Kingdom,131.6,8,Aug,8
INV003041,SC8557,Wall Clock,41,2023-08-10 08:33:01.836367,73.11,C00338,Germany,2997.5099999999998,8,Aug,8
INV003042,SC3645,Ceramic Bowl,23,2023-08-10 10:17:53.014602,73.5,C00175,Belgium,1690.5,8,Aug,8
INV003043,SC7589,Metal Lantern,47,2023-08-10 12:02:44.192838,133.74,C00029,France,6285.780000000001,8,Aug,8
INV003044,SC7353,Ceramic Bowl,9,2023-08-10 13:47:35.371074,45.59,C00179,United Kingdom,410.31000000000006,8,Aug,8
INV003045,SC2932,Glass Vase,24,2023-08-10 15:32:26.549309,139.83,C00041,United Kingdom,3355.92,8,Aug,8
INV003046,SC2757,Vintage Mug,21,2023-08-10 17:17:17.727545,68.44,C00192,France,1437.24,8,Aug,8
INV003047,SC6085,Vintage Mug,41,2023-08-10 19:02:08.905781,100.96,C00344,France,4139.36,8,Aug,8
INV003048,SC6637,Metal Lantern,46,2023-08-10 20:47:00.084016,41.43,C00237,United Kingdom,1905.78,8,Aug,8
INV003049,SC2116,Cotton Bag,16,2023-08-10 22:31:51.262252,62.43,C00304,Australia,998.88,8,Aug,8
INV003050,SC1492,Vintage Mug,25,2023-08-11 00:16:42.440488,106.91,C00225,United Kingdom,2672.75,8,Aug,8
INV003051,SC9811,Wooden Frame,26,2023-08-11 02:01:33.618723,77.64,C00114,United Kingdom,2018.64,8,Aug,8
INV003052,SC8888,Scented Candle,49,2023-08-11 03:46:24.796959,139.71,C00278,France,6845.79,8,Aug,8
INV003053,SC7474,Vintage Mug,45,2023-08-11 05:31:15.975195,110.96,C00355,United Kingdom,4993.2,8,Aug,8
INV003054,SC5958,Scented Candle,9,2023-08-11 07:16:07.153430,85.31,C00017,Belgium,767.79,8,Aug,8
INV003055,SC3743,Ceramic Bowl,15,2023-08-11 09:00:58.331666,133.17,C00086,United Kingdom,1997.5499999999997,8,Aug,8
INV003056,SC8866,Bamboo Tray,39,2023-08-11 10:45:49.509901,100.34,C00389,Netherlands,3913.26,8,Aug,8
INV003057,SC8160,Cotton Bag,33,2023-08-11 12:30:40.688137,97.63,C00317,Germany,3221.79,8,Aug,8
INV003058,SC6451,Wall Clock,1,2023-08-11 14:15:31.866373,38.09,C00345,Germany,38.09,8,Aug,8
INV003059,SC6258,Throw Pillow,5,2023-08-11 16:00:23.044608,60.14,C00390,Spain,300.7,8,Aug,8
INV003060,SC9548,Cotton Bag,9,2023-08-11 17:45:14.222844,102.97,C00181,France,926.73,8,Aug,8
INV003061,SC8186,Throw Pillow,44,2023-08-11 19:30:05.401080,133.93,C00337,Spain,5892.92,8,Aug,8
INV003062,SC7102,Ceramic Bowl,6,2023-08-11 21:14:56.579315,48.36,C00351,France,290.15999999999997,8,Aug,8
INV003063,SC1619,Cotton Bag,28,2023-08-11 22:59:47.757551,33.5,C00145,Australia,938.0,8,Aug,8
INV003064,SC1882,Wall Clock,45,2023-08-12 00:44:38.935787,89.66,C00315,Spain,4034.7,8,Aug,8
INV003065,SC9988,Throw Pillow,26,2023-08-12 02:29:30.114022,11.48,C00225,Australia,298.48,8,Aug,8
INV003066,SC4642,Metal Lantern,28,2023-08-12 04:14:21.292258,107.61,C00054,Australia,3013.08,8,Aug,8
INV003067,SC2296,Wooden Frame,40,2023-08-12 05:59:12.470494,105.92,C00382,Spain,4236.8,8,Aug,8
INV003068,SC9436,Cotton Bag,15,2023-08-12 07:44:03.648729,54.21,C00304,Sweden,813.15,8,Aug,8
INV003069,SC3895,Ceramic Bowl,6,2023-08-12 09:28:54.826965,134.06,C00068,Germany,804.36,8,Aug,8
INV003070,SC7593,Vintage Mug,27,2023-08-12 11:13:46.005201,76.07,C00107,Australia,2053.89,8,Aug,8
INV003071,SC1929,Wall Clock,38,2023-08-12 12:58:37.183436,97.4,C00334,United Kingdom,3701.2000000000003,8,Aug,8
INV003072,SC6366,Throw Pillow,4,2023-08-12 14:43:28.361672,32.62,C00077,Germany,130.48,8,Aug,8
